ncols	23
nrows	27
xllcorner	163261.828489
yllcorner	4708566.202879
cellsize	11507.846861
NODATA_value	-9999.000000
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.06	18.39	18.61	17.90	17.12	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	16.36	16.30	14.80	12.22	11.77	13.11	15.59	17.59	17.84	18.29	18.53	18.24	17.86	17.58	17.07	0.00	0.00	0.00	
15.11	14.22	13.94	14.41	15.47	16.30	16.51	15.34	13.41	13.25	13.74	15.71	18.09	18.47	18.14	19.09	18.09	17.58	17.42	18.16	0.00	0.00	0.00	
14.84	14.26	13.94	14.22	15.37	15.68	15.85	16.11	15.68	16.04	15.12	16.71	18.35	19.09	20.21	18.34	17.51	17.41	18.35	19.45	0.00	0.00	0.00	
14.60	14.26	13.98	14.74	15.41	15.32	15.27	16.65	17.23	19.06	17.62	18.34	19.72	19.72	19.60	18.51	17.61	17.73	18.57	19.50	0.00	0.00	0.00	
14.47	14.34	14.38	15.41	15.79	15.34	15.15	16.43	18.05	20.14	19.22	18.84	19.47	20.34	21.48	19.44	17.89	17.09	17.63	18.92	0.00	0.00	0.00	
15.09	14.97	15.52	16.38	16.12	15.95	15.71	16.50	17.43	18.84	21.59	20.21	19.22	19.63	20.53	19.79	17.96	16.97	17.42	18.27	0.00	0.00	0.00	
0.00	15.37	15.97	16.34	16.84	17.62	17.12	16.66	16.28	16.47	18.90	19.85	20.36	19.60	19.12	20.08	18.44	17.57	17.16	17.60	18.09	0.00	0.00	
0.00	15.37	16.23	16.97	16.84	16.48	17.05	17.67	17.97	18.38	18.12	19.34	20.37	20.05	19.79	19.44	18.82	17.24	17.27	17.40	17.17	0.00	0.00	
0.00	15.34	16.22	16.47	16.47	16.47	16.86	18.14	19.25	19.36	19.25	18.75	18.86	19.40	19.78	18.57	17.60	16.45	15.97	15.38	14.91	0.00	0.00	
0.00	15.74	16.51	16.40	16.14	15.84	16.13	17.74	19.45	20.85	20.63	19.05	18.04	18.51	19.00	17.69	16.51	14.82	13.40	12.61	12.51	0.00	0.00	
0.00	17.10	17.61	17.10	17.22	18.95	17.50	17.68	18.51	19.69	20.20	19.25	17.89	17.70	17.85	16.65	15.19	13.09	11.19	10.54	10.88	0.00	0.00	
0.00	16.59	17.10	18.29	18.61	18.99	17.81	17.22	17.23	17.61	19.07	18.76	18.70	17.63	16.98	15.09	13.21	11.29	10.08	9.74	10.58	0.00	0.00	
0.00	16.28	17.28	17.11	16.62	16.65	17.94	18.44	17.83	16.98	17.61	17.71	17.74	17.07	16.19	13.46	11.85	10.62	9.95	10.07	10.95	0.00	0.00	
0.00	14.64	15.28	15.44	15.81	14.70	15.79	17.37	17.99	17.51	17.34	16.75	16.75	16.19	15.12	12.75	11.71	10.95	10.71	11.07	11.35	0.00	0.00	
0.00	12.71	13.26	13.08	13.45	12.49	13.70	16.12	17.27	16.95	16.85	16.02	15.76	15.14	14.16	12.57	12.07	11.71	11.82	11.71	11.87	11.87	0.00	
0.00	11.52	11.76	11.95	11.87	10.97	11.67	13.33	14.70	14.70	15.57	15.95	15.09	14.73	14.21	12.95	12.70	12.57	12.57	12.71	12.49	11.87	0.00	
0.00	0.00	9.51	10.07	10.36	9.82	10.00	10.08	10.88	12.20	13.70	14.57	14.45	14.07	13.45	12.57	12.45	12.85	13.01	13.01	12.85	12.20	0.00	
0.00	0.00	8.32	8.85	9.28	9.82	9.02	9.28	9.74	10.95	12.07	13.20	13.70	13.32	12.70	12.23	12.29	12.56	12.82	13.01	12.45	12.09	0.00	
0.00	0.00	7.94	8.45	8.59	9.12	8.57	8.57	9.19	9.82	10.95	12.20	12.83	12.70	12.45	12.20	12.12	12.39	12.29	12.34	12.20	12.00	0.00	
0.00	0.00	7.88	8.35	8.59	8.70	8.43	8.43	8.74	9.32	10.20	11.20	11.82	12.20	12.23	11.70	11.97	11.85	11.87	11.82	11.85	12.15	0.00	
0.00	0.00	7.53	8.13	8.37	8.37	8.32	8.34	8.66	9.21	9.82	10.58	11.20	11.35	11.58	11.63	11.70	11.67	11.83	11.95	12.09	12.34	0.00	
0.00	0.00	6.71	7.50	7.99	8.13	8.16	8.32	8.66	8.95	9.58	10.36	10.62	11.05	11.43	11.43	11.58	11.61	11.95	12.20	12.70	12.82	0.00	
0.00	0.00	6.39	7.01	7.46	8.05	7.95	8.34	8.59	8.96	9.28	9.82	10.35	11.16	11.36	11.23	11.41	11.71	12.20	12.71	13.22	13.11	0.00	
0.00	0.00	5.80	5.84	6.59	7.27	7.13	7.81	8.32	8.49	8.51	9.32	10.14	10.81	11.16	11.23	11.77	12.23	13.01	13.27	13.27	13.27	12.75	
0.00	0.00	4.81	4.66	5.34	6.03	5.97	6.96	7.57	7.25	7.56	8.34	9.81	9.81	10.54	11.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	4.20	3.80	4.10	4.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
