ncols	23
nrows	27
xllcorner	163261.828489
yllcorner	4708566.202879
cellsize	11507.846861
NODATA_value	-9999.000000
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.00	18.74	19.43	18.99	18.12	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	15.66	15.72	13.92	11.06	9.95	11.41	14.67	17.09	17.29	17.72	19.23	19.68	19.49	19.54	18.90	0.00	0.00	0.00	
13.74	12.75	11.88	13.21	14.54	16.04	16.00	15.00	12.27	11.60	12.69	15.49	18.18	18.79	18.45	20.54	20.04	19.68	19.40	19.00	0.00	0.00	0.00	
13.36	12.85	12.42	13.30	14.78	15.55	15.68	15.07	14.50	14.91	14.45	16.54	18.58	19.60	21.10	19.82	19.60	19.33	19.23	19.13	0.00	0.00	0.00	
13.22	13.12	13.30	14.07	15.29	14.98	14.45	15.24	16.26	18.49	17.46	18.52	19.87	20.14	20.88	19.68	19.14	18.76	18.87	19.01	0.00	0.00	0.00	
13.57	13.42	14.02	15.01	15.53	14.62	13.83	14.87	17.13	20.01	19.14	19.14	19.60	20.68	22.17	20.47	19.39	18.11	17.77	18.26	0.00	0.00	0.00	
14.11	14.24	14.85	15.86	15.84	15.24	14.50	15.13	16.48	18.45	21.29	20.14	19.26	20.14	20.99	21.52	19.61	17.70	17.27	18.72	0.00	0.00	0.00	
0.00	14.62	15.07	15.80	16.27	17.28	16.68	16.06	15.61	16.27	18.77	19.55	20.14	19.57	19.49	21.11	20.61	18.94	18.49	19.30	20.14	0.00	0.00	
0.00	14.71	15.60	16.39	16.57	16.49	16.66	16.92	17.42	18.21	18.21	19.33	20.64	20.42	20.24	21.15	21.26	19.45	20.41	21.18	20.93	0.00	0.00	
0.00	14.72	15.53	16.07	16.00	16.32	16.54	17.56	18.79	19.33	19.33	19.41	19.76	20.50	21.12	21.26	20.85	20.51	21.29	21.18	20.02	0.00	0.00	
0.00	14.72	15.82	16.04	16.00	15.54	16.00	17.28	19.07	20.78	21.04	20.31	19.76	19.99	20.91	21.30	21.10	20.90	20.02	19.03	17.95	0.00	0.00	
0.00	15.82	16.70	16.70	16.70	18.65	17.26	17.63	18.88	20.13	21.38	20.74	19.28	19.24	20.50	21.22	20.90	19.54	18.10	16.81	16.28	0.00	0.00	
0.00	15.39	16.41	17.54	18.29	19.33	18.08	17.65	17.74	18.62	20.24	20.10	20.21	19.73	20.27	20.07	19.22	17.65	16.49	15.48	15.48	0.00	0.00	
0.00	15.26	16.75	17.00	16.88	17.81	18.99	19.56	19.04	18.13	18.86	19.21	19.91	20.06	20.03	18.47	17.28	16.27	15.30	14.89	15.02	0.00	0.00	
0.00	14.57	15.60	15.86	16.37	16.19	17.64	19.40	19.86	19.17	18.59	18.69	19.30	19.46	19.04	16.68	15.89	15.33	14.89	14.86	15.51	0.00	0.00	
0.00	13.63	14.36	14.11	14.52	14.75	16.45	19.18	20.10	19.49	18.73	17.90	18.30	18.30	17.67	15.51	14.91	15.09	15.31	15.90	16.79	16.79	0.00	
0.00	13.30	13.83	14.24	14.29	14.49	15.36	16.99	18.27	18.27	18.47	18.48	17.20	16.98	16.76	14.97	14.69	14.94	15.85	16.78	17.32	17.58	0.00	
0.00	0.00	12.92	13.57	14.03	14.19	14.03	14.39	15.02	16.12	16.86	17.17	16.37	15.52	15.07	13.90	14.47	15.64	17.24	18.20	18.20	17.86	0.00	
0.00	0.00	12.56	13.36	13.92	14.19	13.65	13.39	13.74	14.45	15.02	15.49	15.39	14.67	14.06	13.52	15.05	16.80	17.88	18.38	18.22	17.03	0.00	
0.00	0.00	12.32	12.97	13.36	13.76	13.36	13.08	12.81	12.95	13.39	13.77	14.24	14.05	13.33	13.91	15.71	17.02	17.41	17.05	16.41	15.14	0.00	
0.00	0.00	12.83	13.19	13.24	13.30	12.87	12.56	12.04	11.82	12.00	12.33	12.86	12.73	12.97	14.08	15.50	15.82	15.50	14.69	13.26	12.27	0.00	
0.00	0.00	13.02	13.06	13.08	12.83	12.46	12.18	11.35	10.86	10.44	10.56	11.24	11.54	12.27	13.89	14.72	14.28	13.16	11.64	10.39	10.51	0.00	
0.00	0.00	12.89	12.79	12.75	12.73	12.26	11.93	10.78	9.69	9.35	9.48	10.03	10.89	12.36	13.34	13.13	12.19	10.69	9.40	9.36	10.83	0.00	
0.00	0.00	12.73	12.72	12.78	12.62	11.96	11.19	9.96	8.60	7.91	8.47	9.82	11.53	12.59	12.11	11.31	10.16	9.54	9.74	10.28	10.55	0.00	
0.00	0.00	12.49	12.55	12.32	12.28	11.33	10.27	8.59	6.94	6.62	7.60	9.51	11.31	12.31	12.11	9.81	9.62	10.12	10.95	10.95	10.83	10.24	
0.00	0.00	12.22	11.91	11.87	11.55	10.09	8.80	7.08	5.21	4.84	6.39	8.66	8.66	10.35	11.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	11.55	11.64	11.23	10.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
