ncols	23
nrows	27
xllcorner	163261.828489
yllcorner	4708566.202879
cellsize	11507.846861
NODATA_value	-9999.000000
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.20	16.02	16.76	16.46	15.93	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	12.87	12.88	11.94	9.79	8.75	10.08	12.62	14.81	15.40	15.19	16.56	17.24	17.35	17.07	16.08	0.00	0.00	0.00	
10.93	9.50	8.68	9.85	11.52	13.43	13.70	12.57	10.06	9.32	10.42	13.16	15.65	16.61	15.96	18.23	17.89	17.36	16.01	14.07	0.00	0.00	0.00	
10.90	9.89	9.44	10.48	12.05	13.48	13.42	12.97	12.15	12.23	12.07	14.28	16.27	17.20	18.62	17.61	16.79	15.37	13.43	11.55	0.00	0.00	0.00	
10.68	10.26	10.21	11.46	12.88	12.99	12.30	12.84	13.78	16.11	15.26	16.46	17.84	17.79	18.53	17.06	15.38	13.77	12.08	10.90	0.00	0.00	0.00	
10.99	10.96	11.46	12.62	13.59	12.58	11.68	12.42	14.78	17.88	17.10	17.06	17.48	18.28	19.62	17.14	14.36	11.68	10.04	10.72	0.00	0.00	0.00	
11.86	11.79	12.57	13.72	13.76	12.83	12.30	12.74	14.45	16.23	18.71	18.03	17.09	17.62	18.19	17.24	13.38	10.19	9.52	12.56	0.00	0.00	0.00	
0.00	12.62	12.83	13.56	14.36	15.33	14.69	14.07	13.66	14.27	16.50	17.05	17.63	17.07	16.79	17.11	15.74	12.58	11.11	13.18	15.79	0.00	0.00	
0.00	12.76	13.64	14.11	14.65	14.59	14.72	14.87	15.42	15.97	15.77	16.80	17.61	17.41	16.73	17.10	15.85	12.95	14.44	17.20	18.62	0.00	0.00	
0.00	12.62	13.44	14.21	14.21	14.27	14.28	15.14	16.25	16.50	16.21	16.49	16.79	17.24	17.23	17.36	16.09	15.64	17.71	18.80	19.00	0.00	0.00	
0.00	12.66	13.46	14.00	13.99	13.70	13.70	14.54	16.02	17.52	17.79	17.11	16.61	16.78	17.44	18.05	18.03	18.36	18.81	18.81	18.55	0.00	0.00	
0.00	13.44	14.28	14.28	14.82	15.91	14.67	14.67	15.82	17.06	18.21	17.72	16.15	16.19	17.31	18.72	18.87	18.75	18.08	17.45	17.56	0.00	0.00	
0.00	12.87	14.02	15.22	15.63	16.64	15.49	14.79	15.14	15.91	16.96	16.72	16.79	16.65	17.48	18.63	18.26	17.60	16.72	16.35	16.94	0.00	0.00	
0.00	12.86	14.36	14.53	14.34	15.15	16.40	17.05	16.46	15.41	15.57	15.66	16.67	17.63	18.20	17.86	17.04	16.27	15.64	15.93	17.03	0.00	0.00	
0.00	12.86	13.46	13.71	13.99	13.65	15.27	16.91	17.56	16.68	15.78	15.91	17.33	18.17	18.20	16.58	15.68	15.07	14.82	15.61	17.16	0.00	0.00	
0.00	12.37	12.86	12.51	12.48	12.58	14.08	16.84	17.93	17.40	16.91	16.57	17.33	17.63	17.32	15.46	14.48	13.92	14.91	16.34	17.11	17.11	0.00	
0.00	12.40	12.57	12.46	12.57	12.69	13.57	15.14	16.64	16.64	17.31	17.40	16.40	16.53	16.29	14.31	13.92	13.69	14.38	16.07	17.11	16.61	0.00	
0.00	0.00	12.21	12.58	12.94	13.19	12.97	13.01	13.66	14.93	16.11	16.38	16.06	15.55	14.90	12.39	12.92	14.29	15.74	16.83	16.67	15.38	0.00	
0.00	0.00	12.32	12.62	12.86	13.19	13.15	12.89	12.91	13.52	14.48	14.99	15.14	14.25	13.16	11.29	13.49	15.64	16.46	16.34	15.65	14.38	0.00	
0.00	0.00	12.21	12.37	12.86	13.13	13.14	12.85	12.57	12.86	13.16	13.52	13.71	12.92	11.43	11.81	14.41	15.77	15.91	15.58	14.65	13.67	0.00	
0.00	0.00	12.65	12.90	13.16	13.14	13.18	12.90	12.62	12.34	12.03	12.03	11.91	10.98	10.12	12.79	14.62	14.94	14.53	14.50	13.49	13.23	0.00	
0.00	0.00	13.04	13.23	13.20	13.20	13.14	12.87	12.27	11.61	10.67	10.34	9.71	9.42	10.05	13.52	14.05	13.80	13.38	13.28	12.67	12.67	0.00	
0.00	0.00	13.16	13.15	13.27	13.20	12.80	12.35	11.65	10.29	8.95	8.23	8.28	9.04	11.24	13.24	12.93	12.09	12.13	12.47	12.19	11.32	0.00	
0.00	0.00	12.92	12.98	13.23	12.90	12.10	11.50	10.23	8.17	6.80	6.69	8.26	10.39	12.19	11.27	10.68	10.96	11.52	12.09	10.99	9.94	0.00	
0.00	0.00	12.64	12.54	12.53	12.49	10.86	10.11	7.85	5.59	4.79	6.44	8.94	11.09	11.85	11.27	9.57	10.96	11.80	10.96	10.96	9.32	8.88	
0.00	0.00	11.88	11.82	11.67	11.21	9.13	7.60	5.28	2.77	4.01	6.77	9.00	9.00	10.12	9.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	10.98	10.81	10.48	10.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
